Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
South Asia,SAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.047896,1314.990636,1392.047295,1453.55726,1539.00377,1643.908903,1750.862306,1809.73334,1892.180959,2024.373483,2113.339823,2214.554147,2285.668479,2454.506912,2663.580595,2905.621718,3172.746772,3442.148597,3568.440278,3785.495978,4056.729743,4288.040999,4615.655819,4802.953168,4983.361313,5198.516804,5519.281243,5826.932931,6271.209444,6561.123168,6270.025168,7019.517815,7931.137897
Saudi Arabia,SAU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32478.02177,37109.45577,38036.45854,37190.87254,37113.66954,36924.24404,37555.2889,37601.5525,38104.05429,36236.23153,38164.99057,37612.28615,36239.67026,40172.81747,43572.48822,46012.76165,46862.72202,47129.53069,49106.00082,46624.80974,47999.00814,53049.873,54696.2153,53883.87883,54356.17015,48173.84451,45602.60398,47551.85952,48861.1878,49018.9099,47278.69302,51406.97637,59065.00464
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.96936,1658.638672,1779.886963,1874.171875,1887.276855,1989.10791,2093.830322,2457.360107,2534.319824,2586.206543,2732.028564,2892.32251,3030.687012,3198.496582,3360.796143,3558.002197,3789.271729,3985.380371,4086.007324,3876.257813,3954.468994,4293.562012,3917.820557,3953.738037,4544.037109,4519.487305,4813.868652,4613.950195,4453.767578,4308.421387,4091.842285,4083.975098,4216.024902
Senegal,SEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.983462,1598.715033,1610.983489,1626.319342,1616.77567,1697.449733,1721.421846,1762.950057,1845.144716,1943.17985,2016.430921,2100.1589,2083.42887,2188.880041,2293.924038,2405.907614,2472.756369,2543.524756,2618.327075,2636.115311,2684.494063,2702.261062,2774.647024,2780.113684,2872.119811,3017.350576,3126.431885,3259.19258,3449.84793,3575.974691,3574.016928,3874.945158,4208.964979
Singapore,SGP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23812.9761,25528.01351,27019.36501,30059.38906,33054.58648,35087.00902,36869.56203,39283.07853,37557.02522,39943.71835,43775.87265,43104.28273,45080.26634,48774.72472,54377.34385,58814.91445,64054.27086,68793.70978,67718.4183,66212.31751,75389.76818,80052.3915,82064.96119,83001.7878,84423.19134,86974.74762,89495.01545,95334.14557,100642.7522,102630.9331,100226.3685,118887.8221,127564.5566
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.544687,1377.072984,1541.340634,1593.858395,1709.452721,1866.661005,1877.009841,1839.600458,1833.108233,1801.001716,1539.380286,1414.549848,1364.262744,1448.345137,1565.615678,1695.070985,1779.325441,1851.929713,1960.73484,1984.322048,2151.920456,2303.042989,2344.657949,2447.577162,2459.601194,2462.833156,2561.138317,2625.13453,2696.641017,2727.894532,2607.481827,2645.34556,2654.09111
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.5296794,799.2212024,673.8059082,700.2153992,698.1102178,654.3362325,674.3814405,637.2417174,649.2918644,641.7794039,683.3500873,617.6212588,749.9219154,804.2633009,850.3681806,891.0598544,937.0499156,1016.499938,1065.10659,1076.47129,1129.798036,1190.098461,1385.227367,1721.257378,1756.728336,1567.982054,1641.301968,1593.515322,1649.036342,1726.069487,1675.212571,1781.930343,1931.067331
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872.474278,2962.164387,3189.189568,3406.405687,3602.690536,3815.400528,3883.717426,4042.930573,4166.602621,4288.42187,4409.2674,4525.771821,4650.60102,4804.175569,4969.753359,5262.382202,5663.816375,5915.484123,6133.068229,6020.707281,6198.251029,6542.94498,6622.574629,6966.572241,7332.904449,7712.372705,8174.474125,8617.921708,9024.051422,9405.70362,8760.296904,10142.55098,11096.2132
San Marino,SMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44776.7316,47910.60172,52165.78583,53658.77317,56843.35565,56596.02823,58623.52918,61871.18163,64439.64094,67933.92514,73713.83913,73952.63184,65973.61114,62015.69867,56456.30009,52759.38334,52290.90193,54688.305,55117.61929,56893.47223,58201.5271,60314.0019,62623.90481,59521.38299,67982.97051,
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.8161328,939.6101818,1086.16498,1127.866195,1059.143932,1124.901243,1186.561967,1190.56943,1254.340664,1364.101691
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826.394886,5227.814607,5717.231205,5997.438917,5528.760033,6019.914888,6483.012114,7224.61832,7646.134655,8487.645206,9181.688301,10207.72293,11237.49744,12632.08198,12534.66564,12798.15536,13746.91302,13933.83062,14629.02764,14659.61688,14928.43681,15858.01082,16611.04793,17717.99113,19404.92844,19557.57637,21647.32931,23911.20122
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.58859,1808.438683,1799.594266,1785.237605,1796.482962,1850.155124,1929.795849,1995.842234,2017.15082,2040.167386,2104.279473,2185.489104,2293.42404,2373.116094,2528.558661,2692.028293,2865.697573,3039.597885,3172.593874,3198.232109,3333.559551,3455.989851,3447.649953,3583.037238,3742.221322,3731.14835,3756.278951,3801.189061,3899.247831,3973.463169,3847.13704,4086.996457,4420.943422
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.610804,2915.534161,2957.196538,2730.005127,1435.679233,1957.284349,1407.699028,1181.931603,,,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.55344,1809.445474,1800.693143,1786.434196,1797.635912,1851.302512,1931.062429,1997.274773,2018.598979,2041.625569,2105.800348,2186.958295,2294.880301,2374.458422,2529.84371,2693.449951,2867.270231,3041.325035,3174.234189,3199.788143,3335.155916,3457.762066,3449.429841,3584.800713,3744.16982,3733.053583,3758.335272,3803.309387,3901.449787,3975.766373,3849.195396,4089.216009,4423.488813
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10155.59628,10648.96721,11157.9934,11755.43272,12892.24583,13751.41529,15379.26285,16869.58461,18071.21315,18159.47955,19499.70612,20963.79901,21887.98051,22160.59569,22097.88184,19299.12042,18886.34613,20134.29969,20711.91737,21299.65736,20171.09221,21656.12649,24284.94281
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.336919,1864.111147,2006.021776,2079.529625,2230.275781,2441.841524,2536.1062,2680.117236,2698.776936,2849.293522,2972.665478,2930.933075,3290.279644,3782.98004,3805.342338,3862.70804,3934.8942,4083.242693,4183.948508,4286.015397,4471.348805,4738.191722
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487.968534,6835.070577,6959.573054,6602.279332,6904.323288,6920.250285,6967.584904,7341.980587,7449.610864,7310.938036,7497.480531,7850.773452,8059.59138,8595.719644,9449.316872,10072.75834,10863.02299,11595.30412,12169.23295,12474.99731,13129.33464,14030.2129,15308.15694,16318.60062,16764.04271,16721.29593,14633.19259,17753.06027,18881.61533,19231.65119,16187.82332,16294.48937,17619.80293
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7176.366224,7471.302368,8072.502764,8697.900096,9407.489399,10086.11237,10623.25771,10714.17713,11378.75918,12388.36608,13312.20331,14181.82527,15226.41935,16639.39412,18912.80029,21225.06335,23725.85776,23080.81038,25401.74588,26258.82863,26994.05775,28019.05884,29029.07823,30054.12184,29737.5708,30142.36745,31369.79883,33453.29276,32922.07476,34528.65963,37459.47384
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13628.22635,14308.3095,15282.74416,16056.41678,17083.25172,18004.68253,18951.82334,20241.52568,21113.45193,22761.05931,23852.64304,25718.7622,27573.64458,29604.29147,27538.01444,27825.47649,28931.38332,29042.82027,29973.69935,30870.02367,31628.24718,33936.04406,36507.55304,38971.82412,42088.73107,40871.82526,43974.21735,50031.65618
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20425.72703,20732.68217,20836.90662,20769.21106,21890.24753,23107.18681,23934.111,24805.76608,25888.43883,27471.55827,29623.99119,29933.34453,30926.5056,31816.4701,33858.8045,34244.46502,37727.72488,40910.32369,42158.2957,40279.87701,42221.7582,44608.58026,45432.43197,46312.39238,47184.66913,49103.13343,50430.25282,51947.95425,53521.63064,56404.3002,56140.5524,60126.8165,64578.39633
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384.645083,3417.824698,3470.212733,3554.147754,3716.075321,3977.766839,4119.757399,4246.049904,4342.432845,4474.756292,4601.886069,4705.425697,4943.393226,5197.04913,5493.801645,5971.67025,6489.393834,6920.100347,7072.527565,7196.137852,7524.310394,7814.518442,8027.305488,8463.334128,8557.265286,8580.639991,8488.449307,8213.920619,8544.515756,8861.814915,8754.786047,9773.14067,10782.15137
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32606.31806,34236.10772,37233.96838,32878.44088,32478.29896,38858.58146,38211.83319,38230.03186,37914.12297,35978.46934,39163.98123,32578.99092,36070.85419,41811.80216
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8956.92487,9389.535732,10245.25382,11022.00449,10694.162,10811.24818,11933.51396,13460.63714,13677.8833,13855.4568,14640.73291,14617.78292,14573.21745,14145.11009,14163.15328,15849.18119,17506.95015,19476.32022,18881.76011,18459.03339,18984.87945,21787.52045,22183.47931,22315.92281,24682.83964,24310.6721,26261.83763,27336.60837,28756.47367,30428.55543,27920.07349,30503.28661,35227.8179
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22996.43067,20573.44595,20801.68195,22273.0244,23730.15895,25190.06425,25207.83169,26182.5858,27033.38156,19509.71181,21803.1454,22914.81194
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.9143997,772.5010987,818.0578822,689.9750584,759.1079325,750.9123715,747.7881572,776.6585527,811.8594545,789.735094,773.6499304,854.3746237,909.4612937,1022.523506,1342.190968,1560.653018,1562.907046,1602.449609,1626.031801,1646.509959,1828.677828,1804.062929,1734.843414,1569.49404,1672.98072,1816.288184,1660.984878,1579.7606,1601.132445,1628.242767,1572.601587,1572.973628,1668.022961
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.77898,1616.600462,1796.212661,2002.463256,2224.534565,2456.4042,2687.144176,2881.382161,2903.011426,3081.263031,3347.770561,3610.581356,3911.403217,4289.97162,4748.763856,5314.326389,5998.956833,6830.409739,7475.459302,8020.100729,8828.564885,9681.785518,10483.68915,11074.18792,11584.99715,11909.37907,12433.8621,13113.36422,14195.56842,15186.51365,15437.39562,17199.27147,19028.14255
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6919.928336,6723.342326,6268.391109,6112.461024,5653.805428,5736.663234,5870.809939,6138.900121,5768.11843,5974.102165,6618.9133,6996.286409,7494.655586,8201.918363,9147.267366,10162.77347,12011.79527,13395.63277,15269.90108,14882.95203,15922.14736,17517.82627,18514.63505,19776.43853,20193.68849,19966.61581,20526.80944,21850.18764,23384.27486,24453.60953,24344.60953,26974.32777,30183.16695
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.714758,1098.611191,1048.438342,917.4855107,1073.730836,1130.608369,1206.16628,1358.553435,1303.71243,1316.02847,1297.945854,1302.386711,1337.907298,1418.538761,1404.985341,1346.022786,1384.891425,1365.325809,1407.326987,1453.634814,1519.688182,1607.271891,1630.815193,1696.117351,1767.917521,1860.734811,1915.58503,1972.697196,2072.749612,2161.053625,2179.75656,2357.677717,2607.927681
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410.624118,4873.125264,5307.676505,5796.636691,6302.902066,6862.213721,7286.400698,7116.004533,6565.351326,6884.527656,7281.412781,7631.319331,8153.46134,8835.846909,9564.791425,10198.16013,10952.19941,11769.52507,12111.37185,12018.17363,12988.92968,13284.11978,14586.90662,15090.09836,15143.39573,15466.76063,16231.25449,17008.03842,18093.81978,18760.4124,17810.25075,18855.02327,20671.68492
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.403809,2409.956529,1719.152595,1455.428266,1152.509408,1011.035095,840.6428574,857.9308513,907.7840103,949.5813386,1037.940571,1138.362831,1254.931486,1392.633868,1547.459263,1671.472877,1810.151505,1967.564156,2123.474867,2177.629401,2299.875848,2468.581349,2722.167006,2999.224713,3273.932495,3124.539399,3092.853611,3236.439344,3486.974503,3726.91382,3856.501523,4315.032204,4885.125701
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.655859,5162.62799,4370.432326,4422.498616,3643.921755,3376.021218,3604.658325,3202.21016,3415.071547,3972.272296,4220.621266,4439.092931,4458.432461,4635.825383,4935.246741,5675.739801,6403.447605,7200.813412,8293.641207,8717.714297,9475.02067,10901.52652,11635.79462,12295.33444,13022.10516,13213.05015,13375.22898,13703.51272,14665.42816,15628.45773,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6162.791884,6481.639703,6703.52143,6919.694574,7287.336921,7405.672565,7690.599325,8102.07945,8251.591802,8237.412132,8604.235162,8723.371086,8759.697559,8995.991023,9676.699632,10305.13961,11194.19604,12005.08764,12627.65941,12418.12798,13216.10483,14092.79339,14385.66839,14874.21577,15198.36448,14988.22459,15239.31255,15881.88954,16365.14506,16582.92373,15608.72821,17173.78392,19000.16066
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.999466,1472.091113,1369.343518,1340.7191,1354.063223,1403.639836,1352.121247,1493.924259,1657.448304,1798.551939,1948.027903,2060.57727,2335.90916,2465.502055,2696.941049,2889.809002,3117.111997,3138.438823,3144.63261,3896.32084,5128.549906,5553.054394,4828.32547
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4695.492156,5054.138035,5285.789719,5381.721592,5458.16674,5606.813497,5956.076875,6159.791793,6513.328275,6790.976409,7254.219065,7479.455136,7717.087389,7883.626551,8566.864569,9034.058153,9608.859376,10281.70628,10631.01669,10737.46302,11211.75294,11217.12296,11424.68904,11267.47557,10918.12169,10256.2446,10317.35475,10761.6285,11024.78693,11155.8052,10876.36719,11692.97141,12837.79069
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.035912,2348.699174,2402.211364,2545.127676,2721.67856,2976.438693,3078.947182,3155.777647,3247.662213,3394.242789,3480.354869,3670.46658,3886.024899,4030.650193,4015.001704,4120.838749,4219.427702,4326.951885,4606.718868,4386.505826,4464.931535,4858.141603,4994.812566,5117.803074,5341.840873,5484.438821,5926.576629,6257.089734,6439.157782,6613.495736,6713.152994,6778.503569,
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.047896,1314.990636,1392.047295,1453.55726,1539.00377,1643.908903,1750.862306,1809.73334,1892.180959,2024.373483,2113.339823,2214.554147,2285.668479,2454.506912,2663.580595,2905.621718,3172.746772,3442.148597,3568.440278,3785.495978,4056.729743,4288.040999,4615.655819,4802.953168,4983.361313,5198.516804,5519.281243,5826.932931,6271.209444,6561.123168,6270.025168,7019.517815,7931.137897
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.55344,1809.445474,1800.693143,1786.434196,1797.635912,1851.302512,1931.062429,1997.274773,2018.598979,2041.625569,2105.800348,2186.958295,2294.880301,2374.458422,2529.84371,2693.449951,2867.270231,3041.325035,3174.234189,3199.788143,3335.155916,3457.762066,3449.429841,3584.800713,3744.16982,3733.053583,3758.335272,3803.309387,3901.449787,3975.766373,3849.195396,4089.216009,4423.488813
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6799.289717,7192.880784,8040.864265,8122.84914,8543.267792,9010.216653,9787.792314,10667.12302,11624.7849,12691.5232,13821.25432,14651.77087,15972.84861,18535.80753,20431.46573,22251.32613,25819.63035,27618.80225,28937.28429,27677.08431,28753.68792,29064.31237,29755.40686,29579.31296,29782.12719,27660.74158,25968.17199,26213.92451,26148.71303,26379.90104,24701.55063,25420.52498,27778.1806
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727.612369,3919.240064,4233.238856,4342.331772,4492.95854,4618.786472,4966.545973,5256.072808,5500.896397,5849.127168,6196.743385,6509.908138,6632.818604,7012.839785,7576.978017,8012.211589,8613.620208,9353.557873,9843.913324,10109.96028,10428.54143,10297.42359,10416.94644,10438.94787,10671.9324,10471.21333,10634.50162,10874.94689,11312.23929,11585.15218,10602.52127,11471.45702,12489.71807
Turkiye,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8467.887764,8679.318304,9242.297677,10046.25127,9532.344086,10256.69205,10973.01942,11787.36803,8969.441102,8649.614773,9499.571644,9156.526738,9281.087739,9587.557951,10854.4422,11863.85563,13580.72937,14799.37364,15977.79327,15402.87017,17333.20043,19604.09771,20599.64838,22248.05374,23817.97178,25392.28737,26122.1133,27582.83235,27802.54778,27708.43079,27724.38862,30452.09672,37273.69976
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.427975,1678.538979,1743.789819,1848.547418,2073.025544,2005.122032,1914.919456,2138.571611,2496.839553,2490.876917,2523.11103,2584.514219,2878.365233,2790.423016,2765.030458,2685.904834,2802.943516,3048.1503,3274.039767,3048.721137,2976.19162,3199.673671,3144.911777,3319.533621,3387.500376,3785.429926,4049.092499,4236.403023,4383.45247,5036.653169,4834.397142,5080.764376,5421.252775
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.8898926,948.0987549,951.0390625,954.6403198,952.5892944,975.6486206,1019.361755,1051.777832,1074.710693,1113.147217,1156.62793,1220.888062,1293.652222,1370.328247,1472.281006,1587.423706,1695.14209,1807.446411,1894.538574,1957.614746,2052.958496,2193.044434,2067.22168,2160.780029,2206.361084,2301.802734,2418.739014,2457.618408,2571.166992,2687.116455,2694.42627,2850.612793,3096.884521
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.1830011,702.4923687,718.163367,769.353067,808.5950072,895.936776,968.4757857,1005.727839,1035.657787,1098.687716,1123.109496,1171.717419,1254.29859,1320.012354,1405.512288,1497.231228,1660.760428,1795.67184,1932.104554,2017.066703,2094.433582,2271.727824,2030.650958,2038.312988,2121.454381,2171.237146,2141.124329,2128.396869,2239.481676,2345.44067,2365.988411,2478.824101,2693.815286
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7613.644531,7171.255371,6589.552734,5784.656738,4577.827148,4136.163574,3824.486572,3808.273193,3811.875977,3894.403809,4260.276855,4789.681641,5172.960449,5824.124512,6736.79541,7214.111816,8054.040039,9004.879883,9434.435547,8093.555664,8559.929688,9246.769531,9705.358398,11111.05176,10743.58594,10164.32715,11148.19629,11860.56055,12633.51367,13348.02832,13102.7959,14289.04004,12671.23926
Upper middle income,UMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243.265995,3383.037919,3482.409835,3667.4582,3845.323865,4044.87425,4293.906871,4562.208819,4545.648254,4723.761003,5107.513808,5365.564693,5660.566879,6061.987528,6678.095366,7375.120899,8321.876972,9277.666188,10158.18505,10458.4868,11370.0783,12367.26914,13168.38543,13859.19313,14308.81981,14372.7248,14809.05835,15586.79804,16645.12247,17473.98506,17413.08582,19403.68723,21487.64165
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6655.413075,7082.249592,7772.67407,8121.976465,8848.663184,8852.494314,9463.334366,10390.00245,10922.45637,10853.75585,10841.59098,10631.54923,9945.823793,10212.17121,10999.10049,12176.09356,13048.08388,14250.00278,15530.64543,16254.33213,17688.37794,18937.2042,19290.29345,20445.55621,21645.11895,21948.7664,22618.69178,23384.74019,23950.39333,24551.74617,23309.78652,25663.41061,28841.9857
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76398.59174
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.568958,2677.256798,2375.240142,2322.239835,2204.784523,2190.812418,2225.867604,2337.506628,2426.096414,2538.566618,2658.59476,2796.062943,2916.560149,3064.139926,3341.986737,3643.700878,3987.066407,4419.361874,4832.601604,5167.211472,5469.980737,5844.807562,6061.947154,6302.647244,6494.859941,6680.184701,6796.904892,6840.70986,7289.329501,7717.744117,7822.661958,8607.52745,9532.511865
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3936.250836,4104.88398,4448.768693,4731.134478,4758.350072,5224.89512,5383.615702,5669.104817,5973.201729,6230.82997,6486.787936,6759.10586,7243.330309,7904.353819,8488.03186,9017.298375,10000.92025,10670.24973,10969.18328,10934.52636,10622.68745,10837.63989,11052.90857,11694.77549,12199.75585,12425.47784,13530.46677,13575.44917,14379.75726,14784.76658,14457.85563,15265.05475,17206.7869
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9533.132896,10560.14168,11192.93492,11233.84831,10961.48387,11388.11626,11335.3514,12017.63143,11946.8376,11171.7256,11622.6067,12064.37702,10968.66769,10137.17807,12103.94211,13543.36548,15094.29176,16600.11919,17550.80994,16859.8308,16581.81882,17402.27566,,,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.12196,1269.694401,1382.001087,1499.160068,1636.064414,1798.52487,1970.788735,2136.500237,2253.395352,2363.732271,2552.682566,2743.48041,2932.062856,3163.509242,3457.79179,3797.045441,4146.951612,4519.044628,4819.011148,5059.341953,5391.168621,5793.929381,6364.978023,6724.635498,7240.73594,7595.686738,8277.684129,9050.688534,9867.667881,10686.80405,11036.00053,11727.79573,13456.55143
